"LATITUDE","LONGITUDE","YEAR","TIME","EFFORT_HRS","EFFORT_DISTANCE_KM","Elevation","Water","Evergreen_needle","Evergreen_broad","Deciduous_needle","Deciduous_broad","Mixed_forest","Closed_shrubland","Open_shrubland","Woody_savannas","Savannas","Grasslands","Croplands","Urban_Built","Barren","y"
37.1274,-75.953,2012,6,0.667,0,6,61.1111,11.1111,0,1.8519,1.8519,22.2222,0,0,1.8519,0,0,0,0,0,0
37.4348627,-79.9197865,2012,13.25,0.917,1.77,393,0,0,0,0,25,0,0,0,8.3333,2.7778,2.7778,61.1111,0,0,0
37.4453,-79.6098,2012,17,3,3.219,764,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
37.4119256,-78.4348941,2012,6.75,0.15,0.805,137,0,0,0,0,41.6667,33.3333,0,0,22.2222,0,0,2.7778,0,0,0
37.4897742,-77.9134297,2012,9.27,0.583,1.931,80,0,0,0,0,27.7778,58.3333,0,0,13.8889,0,0,0,0,0,0
37.394077,-76.82622,2012,14.5,0.333,0,26,0,0,2.7778,0,27.7778,38.8889,0,0,16.6667,0,0,13.8889,0,0,0
37.5284093,-78.2707437,2012,9,2,2.414,90,0,0,0,0,22.2222,66.6667,0,0,2.7778,0,0,8.3333,0,0,0
37.5558733,-77.6465607,2012,8.05,1.1,2.414,63,0,0,0,0,0,22.2222,0,0,58.3333,0,0,19.4444,0,0,0
37.6161011,-77.4291945,2012,12,2.5,3.219,28,0,0,0,0,0,16.6667,0,0,41.6667,0,0,0,41.6667,0,0
37.65484,-76.44387,2012,9.5,2,0,8,45.8333,20.8333,0,0,0,8.3333,0,0,4.1667,0,0,16.6667,4.1667,0,0
37.7699175,-75.7485797,2012,16.42,1.25,1.609,0,7.6923,79.4872,0,0,0,7.6923,0,0,2.5641,0,2.5641,0,0,0,0
37.9067641,-75.5157349,2012,7.33,0.583,0.966,14,0,0,0,0,0,36.1111,0,0,13.8889,0,0,50,0,0,0
37.9074,-75.3425,2012,18,0.583,4.828,9,16.6667,54.7619,0,0,0,21.4286,0,0,2.381,0,0,0,4.7619,0,0
38.0195705,-79.066292,2012,8,1,0,442,0,0,0,0,0,0,0,0,22.2222,0,2.7778,75,0,0,0
38.06434,-79.0374232,2012,14.5,0.75,4.828,413,0,0,0,0,0,2.7778,0,0,2.7778,0,5.5556,88.8889,0,0,0
38.1118017,-78.7709427,2012,11.23,0.133,0,522,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
37.924008,-78.558547,2012,19.25,0.667,0,154,0,0,0,0,77.7778,13.8889,0,0,5.5556,2.7778,0,0,0,0,0
38.0594,-77.777,2012,7.07,1.367,2.414,72,23.0769,48.7179,2.5641,0,0,17.9487,0,0,2.5641,0,0,5.1282,0,0,0
38.016,-76.88135,2012,16.45,0.667,0.805,21,2.7027,13.5135,0,0,5.4054,59.4595,0,2.7027,5.4054,2.7027,0,8.1081,0,0,0
38.1949512,-78.8888658,2012,14.02,0.35,0,377,0,0,0,0,5.5556,2.7778,0,0,5.5556,0,2.7778,83.3333,0,0,0
38.1383433,-78.7488863,2012,10.3,0.75,2.736,311,0,0,0,0,97.2222,2.7778,0,0,0,0,0,0,0,0,0
38.1547,-76.8708,2012,9.5,2,4.828,48,0,0,0,0,50,38.8889,0,0,5.5556,0,0,5.5556,0,0,0
38.1245642,-76.4878464,2012,13,2,0,13,88.2353,5.8824,0,0,1.9608,1.9608,0,0,1.9608,0,0,0,0,0,0
38.2595139,-76.3996983,2012,18.67,1.683,2.414,5,42.5532,8.5106,0,2.1277,0,19.1489,0,0,12.766,2.1277,0,6.383,6.383,0,0
38.2153387,-75.8015275,2012,8.58,0.033,0,8,15.3846,28.2051,0,0,0,35.8974,0,0,12.8205,0,0,7.6923,0,0,0
38.205944,-75.468104,2012,11.1,0.117,0,16,0,0,0,0,2.7778,86.1111,0,0,0,0,0,11.1111,0,0,0
38.2707344,-75.4558182,2012,11.33,0.25,0.805,21,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
38.4524692,-78.4669461,2012,6.73,1.233,0.483,1021,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
38.4627286,-78.4607809,2012,8.12,0.267,0,987,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
38.4363391,-77.7300523,2012,5.7,2.933,4.828,113,0,0,0,0,94.4444,5.5556,0,0,0,0,0,0,0,0,0
38.364504,-77.486314,2012,8,0.75,0,75,0,0,0,0,27.7778,8.3333,0,0,27.7778,0,5.5556,30.5556,0,0,0
38.5011025,-77.0270777,2012,12.5,0.167,0,9,0,2.7778,0,0,30.5556,52.7778,0,0,8.3333,2.7778,2.7778,0,0,0,0
38.4711757,-76.679841,2012,14.83,1.5,2.736,9,7.6923,12.8205,2.5641,0,10.2564,28.2051,0,0,0,0,0,38.4615,0,0,0
38.4183636,-76.1987954,2012,11.75,0.5,0,17,0,41.6667,0,0,0,50,0,0,5.5556,0,2.7778,0,0,0,0
38.4174516,-75.9921741,2012,11.83,0.267,0,8,0,38.8889,0,0,0,52.7778,0,0,8.3333,0,0,0,0,0,0
38.375451,-75.6657547,2012,9.67,0.167,0,25,0,0,0,0,0,8.3333,0,0,19.4444,0,0,72.2222,0,0,0
38.364722,-75.6046861,2012,9.25,0.167,0,6,0,0,0,0,0,0,0,0,2.7778,0,0,19.4444,77.7778,0,0
38.462189,-75.3200143,2012,12.67,1.583,2.253,26,0,0,0,0,2.7778,44.4444,0,0,16.6667,0,0,36.1111,0,0,0
38.494108,-75.0822401,2012,16.58,0.417,0,21,19.0476,42.8571,0,0,0,38.0952,0,0,0,0,0,0,0,0,0
38.5707637,-78.3390966,2012,5.5,1,1.609,894,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
38.524875,-77.750048,2012,11.33,0.083,3.621,80,0,0,0,0,8.3333,5.5556,0,0,19.4444,2.7778,0,63.8889,0,0,0
38.6455061,-77.2361183,2012,7.5,3.5,1.609,8,21.4286,0,0,0,0,14.2857,0,0,9.5238,0,0,14.2857,40.4762,0,0
38.6801463,-77.0339379,2012,9.83,0.333,0,66,5.2632,0,0,0,55.2632,23.6842,0,0,7.8947,2.6316,2.6316,2.6316,0,0,0
38.5273561,-76.8325574,2012,12.02,0.5,2.253,48,0,0,0,0,0,11.1111,0,0,30.5556,8.3333,2.7778,47.2222,0,0,0
38.6868162,-76.5428209,2012,17.5,0.583,2.012,7,21.4286,0,2.381,4.7619,30.9524,28.5714,0,0,7.1429,0,0,4.7619,0,0,0
38.6795927,-76.3433933,2012,15.5,0.5,0.161,12,89.8305,6.7797,0,3.3898,0,0,0,0,0,0,0,0,0,0,0
38.6847058,-76.0422134,2012,10,0.167,0.322,16,0,0,0,0,0,2.7778,0,0,0,0,0,97.2222,0,0,0
38.5759183,-75.7995491,2012,18.2,0.233,0,7,0,0,0,0,0,47.2222,0,0,8.3333,0,0,44.4444,0,0,0
38.5598532,-75.6293672,2012,11.92,0.667,0.161,14,0,0,0,0,0,58.3333,0,0,19.4444,0,0,22.2222,0,0,0
38.5714211,-75.0672626,2012,10.67,1.25,1.207,10,44.2308,13.4615,0,5.7692,1.9231,13.4615,3.8462,0,1.9231,3.8462,0,5.7692,5.7692,0,0
38.8346433,-79.3737316,2012,13.08,0.833,0.805,466,0,0,0,0,91.6667,5.5556,0,0,0,0,0,2.7778,0,0,0
38.8924483,-78.4360555,2012,8,3,1.609,209,0,0,0,0,77.7778,13.8889,0,0,8.3333,0,0,0,0,0,0
38.8498133,-77.8269331,2012,15.27,0.067,0,185,0,0,0,0,11.1111,11.1111,0,0,8.3333,2.7778,0,66.6667,0,0,0
38.7441094,-77.5655365,2012,18.5,0.583,2.414,59,0,0,0,0,5.5556,33.3333,0,0,33.3333,0,0,19.4444,8.3333,0,0
38.850923,-77.2863575,2012,7.5,1.25,2.414,117,0,0,0,0,0,2.7778,0,0,0,0,0,5.5556,91.6667,0,0
38.7839715,-77.0706046,2012,10,0.25,0,32,5.2632,0,0,0,2.6316,2.6316,0,0,2.6316,0,2.6316,2.6316,81.5789,0,0
38.8788586,-76.9869593,2012,18.77,0.583,0,22,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
38.8995083,-76.8102801,2012,12.28,0.483,1.207,30,0,0,0,0,0,25,0,0,16.6667,0,0,8.3333,50,0,0
38.7278737,-76.5446663,2012,6.33,2.167,3.38,6,34.7826,8.6957,2.1739,0,15.2174,36.9565,0,0,0,0,0,2.1739,0,0,0
38.7216923,-76.3317043,2012,13.83,0.133,0,11,79.3103,8.6207,0,1.7241,0,5.1724,0,0,0,0,0,3.4483,1.7241,0,0
38.859627,-76.12759,2012,9.27,0.733,1.127,10,0,0,0,0,8.3333,25,0,0,0,0,2.7778,63.8889,0,0,0
38.73403,-76.04887,2012,8,0.5,0,22,0,0,0,0,8.3333,27.7778,0,0,0,0,0,63.8889,0,0,0
38.879079,-75.272948,2012,13.75,0.25,0.161,9,44,36,0,2,0,6,0,0,0,4,0,2,0,6,0
38.8214722,-75.2562332,2012,17.42,0.417,1.287,10,0,0,0,0,13.8889,66.6667,0,0,2.7778,0,0,16.6667,0,0,0
38.9336624,-79.9654465,2012,7.75,1.25,0,603,0,0,0,0,80.5556,5.5556,0,0,0,0,2.7778,11.1111,0,0,0
38.9313243,-79.8460692,2012,6,1.667,2.414,612,0,0,0,0,22.2222,2.7778,0,0,11.1111,0,2.7778,38.8889,22.2222,0,0
39.10156,-79.4145,2012,10.75,0.8,1.609,961,0,0,0,0,80.5556,5.5556,0,5.5556,2.7778,0,0,5.5556,0,0,1
39.0454513,-78.1591874,2012,7.75,1.083,1.609,201,0,2.7778,0,0,41.6667,16.6667,0,0,13.8889,0,0,25,0,0,0
38.9875096,-77.9603416,2012,11,0.667,0,236,0,0,0,0,47.2222,2.7778,0,0,2.7778,0,13.8889,33.3333,0,0,0
39.0103587,-77.5008673,2012,9.42,0.85,0.161,101,0,0,0,0,0,27.7778,0,0,16.6667,0,0,30.5556,25,0,0
38.922832,-77.264694,2012,17,1,2.414,124,0,0,0,0,16.6667,47.2222,0,0,0,0,0,0,36.1111,0,0
38.9593,-77.1958,2012,14.5,0.417,0.805,120,0,0,0,0,5.5556,86.1111,0,0,0,0,0,0,8.3333,0,0
38.9279631,-77.0491841,2012,13.08,0.667,0.805,18,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
38.9462429,-76.6959536,2012,10,1,1.609,11,0,0,0,0,8.3333,27.7778,0,0,5.5556,0,2.7778,36.1111,19.4444,0,0
38.970345,-76.486674,2012,10.35,0.25,0,11,16.6667,0,0,0,0,0,0,0,0,0,0,0,83.3333,0,0
38.9799621,-76.4521408,2012,12.68,0.617,0.483,6,62.7451,7.8431,0,0,0,13.7255,0,0,7.8431,1.9608,0,5.8824,0,0,0
39.0295313,-76.1738348,2012,5.75,1.75,2.993,9,73.0769,7.6923,0,0,1.9231,7.6923,0,0,0,0,0,9.6154,0,0,0
38.9530264,-75.9341955,2012,9.73,1.167,1.207,13,0,0,0,0,11.1111,36.1111,0,0,0,2.7778,0,50,0,0,0
38.9338272,-74.9550854,2012,7.5,2.5,1.609,5,80.7018,1.7544,0,0,1.7544,5.2632,0,0,0,0,1.7544,5.2632,3.5088,0,0
39.0872491,-74.7394911,2012,7.5,0.017,0,10,44.898,36.7347,0,0,0,0,2.0408,0,0,0,0,0,16.3265,0,0
39.12,-79.5,2012,9,1,0.805,958,0,0,0,0,83.3333,11.1111,0,0,0,0,0,5.5556,0,0,0
39.1359856,-79.3844604,2012,7.5,3.333,3.219,971,0,0,0,0,58.3333,25,0,0,5.5556,0,0,11.1111,0,0,0
39.27981,-78.49813,2012,10.65,0.183,0,462,0,0,0,0,88.8889,2.7778,0,0,0,2.7778,0,5.5556,0,0,0
39.3161875,-78.428716,2012,9,3,0,262,0,0,0,0,75,2.7778,0,0,0,0,0,22.2222,0,0,0
39.207783,-78.1303024,2012,8.92,2.333,3.219,203,0,0,0,0,0,0,0,0,8.3333,0,5.5556,66.6667,19.4444,0,0
39.2949148,-77.8901585,2012,7.25,3.5,3.219,159,0,0,0,0,2.7778,2.7778,0,0,2.7778,0,0,91.6667,0,0,0
39.2668991,-77.8521144,2012,11.37,0.75,0,157,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
39.255027,-77.4728094,2012,11.58,0.083,1.609,86,0,0,0,0,0,22.2222,0,0,0,0,0,77.7778,0,0,0
39.296,-77.432,2012,9.33,1.917,4.828,63,0,0,0,0,2.7778,8.3333,0,0,2.7778,0,0,86.1111,0,0,0
39.1939588,-77.1060175,2012,5.75,3,2.414,156,0,0,0,0,2.7778,2.7778,0,0,11.1111,0,11.1111,72.2222,0,0,0
39.203277,-76.8679261,2012,14.5,1,0,123,0,0,0,0,0,27.7778,0,0,2.7778,5.5556,5.5556,8.3333,50,0,0
39.1829051,-76.8410397,2012,10.27,0.667,1.287,97,0,0,0,0,0,30.5556,0,0,2.7778,5.5556,0,2.7778,58.3333,0,0
39.1934881,-76.5353537,2012,10.17,1.25,3.219,8,27.907,4.6512,0,2.3256,0,9.3023,0,0,4.6512,0,0,16.2791,34.8837,0,0
39.2549502,-76.427498,2012,6.78,0.15,0,5,51.1111,17.7778,0,0,2.2222,26.6667,0,0,0,0,0,0,2.2222,0,0
39.2873817,-76.1467552,2012,7.73,0.633,4.828,30,28.5714,0,0,0,4.7619,21.4286,0,0,2.381,0,0,42.8571,0,0,0
39.2329845,-76.0007873,2012,5,0.75,0,13,0,19.4444,0,0,2.7778,5.5556,0,0,2.7778,0,2.7778,66.6667,0,0,0
39.16061,-75.78044,2012,9.48,0.033,0.161,17,0,0,0,0,38.8889,36.1111,0,0,5.5556,2.7778,0,16.6667,0,0,0
39.2824195,-75.6330709,2012,14,0.667,1.609,17,0,0,0,0,0,0,0,0,0,0,0,88.8889,11.1111,0,0
39.2302586,-75.0034046,2012,9.25,1,4.828,12,2.7027,54.0541,0,0,5.4054,21.6216,0,2.7027,0,2.7027,0,10.8108,0,0,0
39.2731456,-74.7332067,2012,13.83,0.05,0,11,0,0,0,0,13.8889,80.5556,0,0,2.7778,0,0,2.7778,0,0,0
39.297696,-74.555603,2012,10.63,0.583,1.609,5,65.9574,6.383,0,4.2553,0,6.383,2.1277,0,0,0,2.1277,0,10.6383,2.1277,0
39.4815205,-79.4618669,2012,16.1,0.567,4.023,774,0,0,0,0,97.2222,0,0,0,0,0,0,2.7778,0,0,0
39.4906545,-79.4579787,2012,7.58,0.183,0,762,0,0,0,0,91.6667,0,0,0,0,0,0,8.3333,0,0,0
39.4943334,-79.1803578,2012,5.73,0.05,0,606,0,0,0,0,91.6667,0,0,0,0,0,0,8.3333,0,0,0
39.3179813,-78.4272021,2012,9,0.667,0.644,268,0,0,0,0,75,2.7778,0,0,0,0,0,22.2222,0,0,0
39.3559859,-77.8672957,2012,12.55,0.167,0,169,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
39.3212711,-77.7383383,2012,8.5,0.5,1.609,93,0,0,0,0,27.7778,47.2222,0,0,8.3333,2.7778,0,8.3333,5.5556,0,0
39.334773,-77.61294,2012,14.75,0.5,0,121,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
39.4166667,-77.4166667,2012,7.67,3.167,0,91,0,0,0,0,0,0,0,0,0,0,0,13.8889,86.1111,0,0
39.3322228,-76.870501,2012,6.1,2.15,3.219,78,0,0,0,0,69.4444,2.7778,0,0,8.3333,0,0,19.4444,0,0,0
39.3839426,-76.7249966,2012,12.5,1,1.609,156,0,0,0,0,0,5.5556,0,0,25,0,0,27.7778,41.6667,0,0
39.3518611,-76.5158272,2012,17.3,0.867,0.805,50,0,0,0,0,0,13.8889,0,0,2.7778,0,0,8.3333,75,0,0
39.462972,-76.3902462,2012,7,2.5,1.609,42,0,0,0,0,55.5556,16.6667,0,0,19.4444,0,0,8.3333,0,0,0
39.3196289,-76.0792923,2012,8.92,0.417,4.023,22,0,8.3333,0,0,5.5556,30.5556,0,0,5.5556,0,0,50,0,0,0
39.4824198,-75.9870995,2012,8.5,0.25,0,63,76.7857,1.7857,0,0,5.3571,16.0714,0,0,0,0,0,0,0,0,0
39.3668525,-75.0870466,2012,13.5,0.033,0.322,22,0,0,0,0,5.5556,27.7778,0,0,11.1111,2.7778,11.1111,41.6667,0,0,0
39.465,-74.4477778,2012,9,1,1.609,7,14.6341,21.9512,0,0,4.878,41.4634,0,0,9.7561,0,0,7.3171,0,0,0
39.5871367,-79.9764776,2012,8.63,0.383,0.161,263,0,0,2.7778,0,50,19.4444,0,0,5.5556,2.7778,0,11.1111,8.3333,0,0
39.5487216,-79.4614529,2012,15.5,0.5,0,872,0,0,0,0,75,5.5556,0,0,0,0,0,19.4444,0,0,0
39.5710305,-79.4065808,2012,9.38,0.05,0,661,0,0,0,0,77.7778,8.3333,0,0,0,0,0,13.8889,0,0,0
39.5438638,-79.1384268,2012,11.85,0.083,0,451,0,0,0,0,97.2222,2.7778,0,0,0,0,0,0,0,0,0
39.6011913,-78.9539337,2012,18.17,0.883,0.805,564,0,0,0,0,66.6667,5.5556,0,0,19.4444,0,0,8.3333,0,0,0
39.6254938,-78.7579086,2012,13.5,3,0.161,172,0,0,2.7778,0,19.4444,5.5556,0,0,16.6667,2.7778,2.7778,8.3333,41.6667,0,0
39.5953053,-78.4779167,2012,11.17,0.167,0,501,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
39.6248462,-78.4334457,2012,9.6,0.167,0,276,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
39.70534,-78.07425,2012,7.85,0.183,3.219,164,0,0,0,0,52.7778,13.8889,0,0,16.6667,0,2.7778,13.8889,0,0,0
39.6497222,-77.4894444,2012,8.75,0.5,1.609,458,0,0,0,0,94.4444,2.7778,0,0,2.7778,0,0,0,0,0,0
39.6374037,-77.2834178,2012,10.75,0.167,0,116,0,0,0,0,0,0,0,0,0,0,0,94.4444,5.5556,0,0
39.5806492,-77.0821458,2012,9.75,0.5,1.609,193,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
39.6805709,-76.4932537,2012,12.67,0.55,0,114,0,0,0,0,52.7778,8.3333,0,0,5.5556,0,0,33.3333,0,0,0
39.553442,-76.4468249,2012,15.75,0.667,0,139,0,0,0,0,25,58.3333,0,0,5.5556,0,0,11.1111,0,0,0
39.673965,-76.1755085,2012,10.33,1.167,1.609,113,27.2727,4.5455,0,0,29.5455,25,0,0,4.5455,0,0,9.0909,0,0,0
39.5500648,-75.813464,2012,7.67,0.167,0,21,5.2632,2.6316,0,0,5.2632,15.7895,0,0,13.1579,0,0,57.8947,0,0,0
39.5385355,-75.6167507,2012,10.67,0.083,3.219,27,0,5.5556,0,0,2.7778,13.8889,0,0,5.5556,0,0,72.2222,0,0,0
39.5177353,-75.1461893,2012,14.5,1.5,1.609,34,0,0,0,0,16.6667,52.7778,0,0,13.8889,0,0,16.6667,0,0,0
39.6816612,-74.2183969,2012,14.5,0.417,1.609,9,19.0476,19.0476,0,2.381,7.1429,21.4286,0,0,0,7.1429,4.7619,2.381,16.6667,0,0
39.911843,-79.5808411,2012,8.75,2.75,3.219,642,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
39.80337,-77.41384,2012,15,1.5,1.609,296,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
39.91256,-77.1118,2012,7.33,0.05,0,169,0,0,0,0,2.7778,0,0,0,2.7778,0,0,94.4444,0,0,0
39.909214,-77.03577,2012,8.35,0.05,0,159,0,0,0,0,2.7778,0,0,0,2.7778,0,2.7778,91.6667,0,0,0
39.8852238,-76.68917,2012,8.33,0.25,0,143,0,0,0,0,19.4444,41.6667,0,0,13.8889,2.7778,0,22.2222,0,0,0
39.8483329,-76.2823892,2012,7.33,1.283,1.609,163,0,2.7778,0,0,22.2222,22.2222,0,0,5.5556,0,0,47.2222,0,0,0
39.7443027,-76.1793923,2012,19.5,2.5,1.609,115,0,0,0,0,5.5556,0,0,0,11.1111,0,2.7778,80.5556,0,0,0
39.7310913,-75.6848574,2012,6.58,2.583,2.816,57,0,0,0,0,2.7778,2.7778,0,0,27.7778,0,2.7778,8.3333,55.5556,0,0
39.7483242,-75.6191218,2012,8.42,0.167,0,39,0,0,0,0,2.7778,8.3333,0,0,2.7778,0,0,13.8889,72.2222,0,0
39.8861131,-75.2619372,2012,8,3,4.828,10,0,11.1111,0,0,0,5.5556,0,0,5.5556,0,0,2.7778,75,0,0
39.7486859,-75.1517195,2012,7.17,0.083,0,28,0,0,0,0,36.1111,13.8889,0,0,36.1111,2.7778,0,11.1111,0,0,0
39.8592357,-75.0545277,2012,12,0.167,0,30,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
39.8758383,-74.7667265,2012,9.5,1.5,0.805,19,0,0,0,0,0,94.4444,0,0,0,0,0,0,5.5556,0,0
39.7496342,-74.2084575,2012,19.33,0.367,0,5,0,13.8889,0,0,5.5556,22.2222,0,0,22.2222,2.7778,2.7778,16.6667,13.8889,0,0
40.0696417,-79.8966183,2012,18.25,1,0,232,0,0,2.7778,2.7778,25,5.5556,0,0,8.3333,2.7778,0,25,27.7778,0,0
40.0282593,-79.0620728,2012,9,1,0,630,0,5.5556,0,0,16.6667,0,0,0,2.7778,2.7778,5.5556,63.8889,2.7778,0,0
39.953107,-77.5604457,2012,6.25,0.017,0,242,0,0,0,0,11.1111,0,0,0,2.7778,0,0,86.1111,0,0,0
39.9816981,-77.4339605,2012,7.25,0.75,4.828,590,0,0,0,0,97.2222,2.7778,0,0,0,0,0,0,0,0,0
39.927868,-77.13506,2012,7,0.05,0,171,0,0,0,0,2.7778,8.3333,0,0,0,0,0,88.8889,0,0,0
39.9889437,-76.4704817,2012,17.25,0.667,0,63,46.6667,11.1111,2.2222,0,2.2222,26.6667,0,0,2.2222,0,0,8.8889,0,0,0
40.0157503,-76.2866378,2012,5.5,3.25,2.816,107,0,0,0,0,19.4444,2.7778,0,0,22.2222,0,5.5556,8.3333,41.6667,0,0
39.9561123,-76.0371733,2012,11.08,0.833,2.897,178,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
39.9920444,-75.4926944,2012,10.67,0.083,0,129,0,0,0,0,22.2222,13.8889,0,0,13.8889,0,2.7778,47.2222,0,0,0
39.9747851,-75.4104137,2012,17,0.25,0,125,0,0,0,0,19.4444,11.1111,0,0,8.3333,0,5.5556,44.4444,11.1111,0,0
40.0560339,-75.2522278,2012,8,2.75,2.414,114,0,0,0,0,50,22.2222,0,0,2.7778,0,0,5.5556,19.4444,0,0
40.0738024,-74.9551678,2012,13.08,0.25,0.563,23,0,5.5556,0,0,2.7778,5.5556,0,0,5.5556,0,0,0,80.5556,0,0
39.9961914,-74.8424292,2012,7.25,3.25,4.345,14,0,0,0,0,11.1111,38.8889,0,0,2.7778,0,5.5556,22.2222,19.4444,0,0
39.9158382,-74.5986003,2012,10.92,1.75,0.805,31,0,0,0,0,8.3333,91.6667,0,0,0,0,0,0,0,0,0
39.962254,-74.3459415,2012,16.25,1.75,3.219,43,0,0,0,0,0,47.2222,0,0,0,0,0,0,52.7778,0,0
40.254723,-79.282547,2012,11.83,0.167,0,381,0,0,0,0,80.5556,11.1111,0,0,0,2.7778,0,5.5556,0,0,0
40.1286879,-79.1861057,2012,11,1,1.609,823,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
40.254092,-78.901817,2012,7.25,0.25,0,500,0,0,0,0,55.5556,8.3333,0,0,2.7778,0,0,33.3333,0,0,0
40.217762,-77.7029166,2012,18,2,0,296,0,0,0,0,5.5556,5.5556,2.7778,0,0,0,0,86.1111,0,0,0
40.1612052,-77.520419,2012,10.75,0.333,0,197,0,0,0,0,19.4444,5.5556,0,0,5.5556,0,8.3333,61.1111,0,0,0
40.2288667,-77.4224833,2012,7.67,0.75,0,198,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1
40.23165,-77.13735,2012,12.83,0.75,0,134,0,0,0,0,2.7778,0,0,0,8.3333,0,0,69.4444,19.4444,0,0
40.3141147,-76.8851503,2012,9.58,1.5,1.609,105,2.7027,35.1351,0,0,0,5.4054,0,0,8.1081,2.7027,2.7027,5.4054,37.8378,0,0
40.1871274,-76.8502021,2012,8,2,0,216,0,0,0,0,36.1111,8.3333,0,0,2.7778,0,0,36.1111,16.6667,0,0
40.1492797,-76.6096474,2012,15.08,0.167,0,124,0,0,0,0,11.1111,5.5556,0,0,8.3333,0,0,47.2222,27.7778,0,0
40.2941916,-76.4483643,2012,7,2.583,1.609,144,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
40.1206401,-76.2141538,2012,18.42,0.667,3.219,89,0,0,0,0,0,0,0,0,0,0,0,91.6667,8.3333,0,0
40.1894305,-75.7555926,2012,10.5,0.5,0.402,157,0,0,0,0,72.2222,13.8889,0,0,5.5556,0,0,8.3333,0,0,0
40.1357055,-75.5388701,2012,8.17,0.833,0,49,0,0,0,0,2.7778,0,0,0,19.4444,2.7778,0,13.8889,61.1111,0,0
40.1945,-75.27694,2012,15.5,1.75,2.414,123,0,0,0,0,8.3333,8.3333,0,0,36.1111,0,2.7778,8.3333,36.1111,0,0
40.28841,-75.20902,2012,20,0.25,0,92,0,0,0,0,8.3333,5.5556,0,0,22.2222,2.7778,2.7778,8.3333,50,0,0
40.300339,-74.893082,2012,18.25,0.333,0.483,21,0,0,0,0,13.8889,30.5556,0,0,11.1111,2.7778,8.3333,11.1111,22.2222,0,0
40.2219441,-74.8238039,2012,6.75,1,0,36,0,0,0,0,2.7778,0,0,0,2.7778,0,0,0,94.4444,0,0
40.1789389,-74.2084408,2012,14.5,1.133,2.816,28,2.7778,30.5556,0,0,36.1111,25,0,0,0,0,0,2.7778,2.7778,0,0
40.4307,-79.9134,2012,9,1,0.805,339,0,0,0,0,5.5556,2.7778,0,0,13.8889,2.7778,0,2.7778,72.2222,0,0
40.4034293,-79.6303155,2012,19,0.783,0,371,0,0,11.1111,0,25,5.5556,0,0,16.6667,0,0,41.6667,0,0,0
40.3318362,-79.2985358,2012,14.6,0.25,1.609,382,0,0,0,0,25,0,0,0,8.3333,0,2.7778,47.2222,16.6667,0,0
40.3675596,-78.1732969,2012,8.17,1.667,1.207,245,0,0,0,0,52.7778,8.3333,0,0,5.5556,0,0,33.3333,0,0,0
40.4880194,-78.0360818,2012,7.33,0.417,0.161,191,0,0,0,0,52.7778,11.1111,0,0,2.7778,0,0,22.2222,11.1111,0,0
40.32949,-76.51529,2012,9,2,0.322,124,0,0,0,0,0,0,0,0,0,0,0,86.1111,13.8889,0,0
40.3353915,-75.9360025,2012,12.17,0.25,0,67,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
40.3698802,-75.5065441,2012,7.17,0.833,1.287,101,0,16.6667,0,0,0,36.1111,0,0,8.3333,5.5556,2.7778,30.5556,0,0,0
40.4788472,-75.2672696,2012,12.33,0.333,0,147,0,0,0,0,77.7778,11.1111,0,0,0,0,0,11.1111,0,0,0
40.3261424,-75.1893997,2012,8.67,3.5,2.414,99,0,5.5556,0,0,11.1111,16.6667,0,0,19.4444,2.7778,2.7778,41.6667,0,0,0
40.3311362,-74.9101042,2012,6.33,1.917,2.092,32,0,8.3333,0,0,50,11.1111,0,0,8.3333,0,0,19.4444,2.7778,0,0
40.48768,-74.78262,2012,18.25,0.167,0.805,59,0,0,0,0,2.7778,0,0,0,11.1111,0,0,77.7778,8.3333,0,1
40.4709797,-74.5232248,2012,8.33,1.5,1.207,32,0,0,0,0,8.3333,30.5556,0,0,13.8889,0,2.7778,41.6667,2.7778,0,0
40.4655111,-74.2625999,2012,13.83,0.75,0.805,12,41.8605,4.6512,0,0,0,2.3256,0,0,2.3256,0,2.3256,2.3256,44.186,0,0
